"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Kuwait","KWT","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","749000000","854000000","872000000","951000000","989000000","1026300000","1381799900","1464000000","1604100000","3812999900","3487000100","3839700000","4051300100","4264300000","6839799800","7741000200","6985800200","6212299800","6083440100","6424569900","6449940000","5202809900","6233330200","5773199900","7142900200","5307200000","3129799900","5826500100","7230300200","7379999700","8113900000","9429100000","9206700000","7906500000","9169700000","11570300000","10700000000","11590000000","14267200000","17516700000","23593200000","29469500000","32580600000","39619800000","30496200000","33079200000","42522800000","48722300000","49392100000","46284900000","34473300000","33055700000","36610565200","41731084900","41349336400","32445021105.7101",
"Latin America & Caribbean (excluding high income)","LAC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","61499998200","106499997700","168799993900","190400004100","234800005100","416300007400","612599988200","721800003600","807599996900","950999973900","1107799965700","1419100028900","1725688971300","2201200000000","4222449098800","10329402638300","13638378020900","15701800000000","17681982600000","21277279467200","25049270658200","29147834245900","35081076407000","40553790510300","47602813795100","49673414247800","58866800648200","70256887355200","81609860356000","93867573852200","106797293551000","117252000000000","129279000000000","140749000000000","152414000000000","164017000000000","173069804794500",
"Lebanon","LBN","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1356000002000","1350000050200","1972999946200","4353769930100","10008823951000","13829436188800","16127493356600","19000855069900","21512807517500","24250000000000","26149000000000","26223000000000","26020000000000","26607000000000","28872000000000","30275000000000","31898440698030.7","32407234772161.4","33199235101215.5","37427237684577.2","43896766029219.5","53364871264898","57954189866267.6","60190142386519.9","66384257778730.4","70715823342546","72561122871914.3","75474413724901.3","77469397323477.8","80387137445107.4","83328807510010.8","80736118964513.7","117039483189400",
"Liberia","LBR","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","874000000","906000000","927000000","748000000","897000000","949000000","1119000000","1373000000","1726000000","1768000000","1998000000","2398000000","2791614000","3177198100","3225652000","3227075700","3398419600","3390703400","3422754800","3319596500","3201187800",
"Libya","LBY","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8185000000","8981000000","9541000000","9332000000","9967000000","10680000000","12180000000","14149000000","12742000000","16686000000","19602000000","20640000000","26012000000","33620000000","43059000000","61932000000","72198000000","85246000000","106625000000","79006000000","94723000000","42479000000","103300000000","83300000000","52350000000","38455552000","36424508000","52801665000","71809768100","72818221700","35538186500",
"St. Lucia","LCA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","460000000","525000000","495000000","532000000","679000000","768000000","918000000","1014000000","1160000000","1314000000","1565000000","1657000000","1820000000","1849000000","1927000000","2060000000","2130000000","2176000000","2369000000","2489000000","2518000000","2410000000","2430000000","2666000000","2880000000","3066000000","3424461800","3607439800","3881874000","3784071300","4014246700","4257868700","4333896300","4495005200","4738853200","4881815700","5036886300","5391282900","5575843600","5720737200","4365286400",
"Latin America & Caribbean","LCN","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","394000000","433599100","477178200","525137200","577916300","636000000","681125700","729453300","781209700","836638500","896000000","1005000000","1060000000","1100000000","1181000000","1300000000","1402000000","1570000000","1700000000","1832209500","1974700900","2128274000","2293790500","2472179200","2664441300","2871655600","3094985100","3335683000","3595100000","4001900000","4194900000","4205200000","4190500000","4135300000","4295500000","4556500000","5015500000","5523400000","5503700000","4901400000","5300400000","5097100000","5116100000","5924500000","6099300000","6032700000","6146200000","6375200000","6688000000","6643000000","",
"Sri Lanka","LKA","GDP (current LCU)","NY.GDP.MKTP.CN","6711000000","6875000000","6970000000","7382000000","7793000000","8084000000","8337000000","9037000000","10718000000","11695000000","13664000000","14050000000","15247000000","18404000000","23771000000","26577000000","30203000000","36407000000","42665000000","52387000000","66527000000","85005000000","99238000000","121601000000","153746000000","162375000000","179474000000","196723000000","221982000000","251891000000","321784000000","372345000000","425283000000","499565000000","579084000000","667772000000","768128000000","890272000000","1017986000000","1105963000000","1257636000000","1407398000000","1581885000000","1822468000000","2090841000000","2452782000000","2938680000000","3578688000000","4410682000000","4835293000000","6413668472900","7219106294600","8732463305600","9592124972100","10361151066500","10950620529700","11996083297100","13328103391200","14290906877600","15012953411600","14972995159500",
"Lower middle income","LMC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","GDP (current LCU)","NY.GDP.MKTP.CN","24700000","25500000","29900000","33600000","37100000","39200000","40500000","42330000","43890000","47120000","49100000","54700000","62200000","84100000","102500000","110600000","128400000","168100000","231800000","244300000","336100000","381000000","378669300","430821700","491508700","598688800","728601700","820049600","1069429800","1299298400","1543104800","1944864200","2370108800","2730466600","3118491700","3633954700","4067667800","4598765700","5132795500","5576576200","6157651700","7108593800","8177271600","8758658800","9761984300","10698574300","12189415000","11850482200","14596098100","14751275500","16357791100","18726343500","20346890900","22840748400","26492017800","30107939300","31096417200","30727155800","33271968500","34187992900","30891000000",
"Late-demographic dividend","LTE","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7760934000","9711149000","11722435000","13021016000","12710580000","13351454000","14177014000","15182389000","16649996000","18219669000","20979923000","24053291000","29011219000","32660067000","26897015000","28033833000","31317168000","33410163000","35039541000","36581311000","37345698000","38889862000","42276297000","45514803000","48859870000","49507223000",
"Luxembourg","LUX","GDP (current LCU)","NY.GDP.MKTP.CN","872493120","872765760","919076992","980593152","1119436032","1142294272","1200350208","1208136064","1321826688","1530592512","1806904000","1839994000","2074942000","2521662000","3074120000","2847543000","3276372000","3366812000","3683764000","4009743000","4363757000","4651394000","5212584000","5734446000","6357615000","6737198000","7403628000","7700995000","8584660000","9804800000","10585952000","11710667000","12368406000","13657727000","14681872000","15239441000","16037154000","17349210000","18131018000","20547759000","22986027000","23879889000","25011094000","26227287000","28189387000","30280986000","34175045000","37641903000","40009559000","39050743000","42402715000","44323466000","46526238000","49094489000","51791322000","54142304000","56208068000","58168784000","60362206000","62704166000","64221137000",
"Latvia","LVA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4059337000","4682205000","5395984000","6014655000","6272632000","6868490000","7470967000","8406365000","9571793000","11096723000","13662280000","17199979000","22703836000","24527909000","19000008000","18087980000","19763840000","21924455000","22749010000","23625802000","24572126000","25371324000","26984433000","29153556000","30647222000","29510975000",
"Macao SAR, China","MAC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","7113000000","8457000000","10481000000","10895000000","12277000000","15681000000","18403000000","21737000000","26040000000","30138000000","39179000000","45141000000","50239000000","56142000000","57174000000","57961000000","54238000000","52328000000","54369000000","55112000000","59220000000","66147000000","85382000000","97415000000","119014000000","148181000000","168639000000","172363000000","225997000000","295438000000","345080000000","411739000000","438516000000","359708000000","360344000000","404839000000","446283000000","445530000000","204410000000",
"St. Martin (French part)","MAF","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","557400000","","","581800000","","","","","","",
"Morocco","MAR","GDP (current LCU)","NY.GDP.MKTP.CN","10309001200","10251001900","12041998300","13447000100","14160998400","14920000000","14556000000","15416000000","16555000000","18479000000","20021000000","22001000000","23345000000","25636000000","33540000000","36411000000","42356000000","49761000000","55154000000","62043000000","85537476200","92005760600","106560972000","115569012400","130613270700","150857283000","177191429000","181940170100","211017346900","223360363800","248753508800","281095960600","287825110800","294364249600","327664876700","333318637900","376190905400","372961514800","401523653400","408177051400","412897152700","446011646500","465492178600","498482124900","528763546800","552670895800","603737244600","647530000000","716959000000","748483000000","784624000000","820077000000","847881000000","897923000000","925376000000","987950000000","1013229000000","1063045000000","1108463000000","1152806000000","1089521000000",
"Monaco","MCO","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","248154673","276753854","309506426","355399109","413492753","465363289","538411535","606644400","688386255","784717819","887770979","998480895","1145412852","1269390491","1381980699","1483277191","1599873239","1685212174","1816872491","1955132772","2059807011","2133563100","2208914400","2222652700","2302470400","2381969000","2447071400","2527188200","2639287900","2727659600","2874015300","2985317400","3087746500","3179966500","3310330800","3379700000","3653100000","4287100000","4421500000","3924100000","4048800000","4374200000","4469800000","4936000000","5321300000","5643600000","5847700000","5693000000","6091900000","6595900000","5967600000",
"Moldova","MDA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6479715000","7797562000","8916975000","9122113000","12321554000","16019558000","19051531000","22555858000","27619000000","32032000000","37652000000","44754000000","53430000000","62922000000","60429803000","86275377000","98772814000","105480184000","119532871000","133481634000","145753642000","160814564000","178880890000","192508553000","210378058516.799","206378470143.93",
"Madagascar","MDG","GDP (current LCU)","NY.GDP.MKTP.CN","33230448600","34518044700","36499038200","37489360900","39619026900","41153528800","44446602700","47219865200","50934149000","54871037800","61754793100","66484299800","67623325500","73689662300","92310282400","97857007500","104270152200","115907814700","120488718100","147354524100","219806735653.019","258651160500.855","334695608112.856","403456303177.812","450466026085.655","503821809564.536","588144608773.838","687055223658.528","897581230652.514","1018387517766.55","1174798178536.07","1194714030900","1384914810000","1555254072800","2160770675800","3274384949700","4005905771000","4340454054100","4790571869500","5376276965400","6265668346500","7166084523000","7312517881300","7891241683000","9465265240700","11736268677000","13701545530600","15974088179600","18322512467039.6","18812595595562.4","20863367561085.6","23393792064529.4","25415464299223.3","27417720538512.2","30240583633164.6","33216175581725.1","37637585995492.1","41058842551971.6","45886302016670.1","51035216506307.1","49453220483220.8",
"Maldives","MDV","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","320600000","338100000","343700000","407700000","772000000","902800000","1014600000","1302500000","1480400000","1713400000","2054100000","2505800000","3010900000","3532700000","4124700000","4696100000","5301000000","5981791800","6356934600","6935351900","7348448200","10651000000","11482000000","13467149500","15703418400","14891039200","20162565000","23915308300","29077071200","30019774400","33128653500","40511084400","44345433600","50633451400","56866746500","63146654300","67300320800","73152504100","81586056100","86258604700","57568667700",
"Middle East & North Africa","MEA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","GDP (current LCU)","NY.GDP.MKTP.CN","163000000","177000000","190000000","212000000","251000000","273000000","304000000","332000000","367000000","406000000","444000000","490000000","565000000","691000000","900000000","1100000000","1371000000","1849000000","2337000000","3068000000","4718199000","6467003750","10411956500","18754719750","30919079000","50151964000","82317749000","203340645500","412821214250","544977748500","734801827000","945190132300","1123936450800","1560093286000","1781422460000","2311458453000","3123167939000","3962524166000","4810123454000","5738466369000","6693683014000","7069377272000","7455459195000","7868809553000","8828367434000","9562648113000","10630939426000","11504075512000","12353845281000","12162762846000","13366377171000","14665576472000","15817754584000","16277187078000","17484305607000","18572109415000","20129057371000","21934167572000","23524390183000","24453867508000","23073727049000",
"Marshall Islands","MHL","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","31020000","34918000","41749000","45144000","43879000","55989000","62983000","70688000","72798000","78476000","82507000","91063000","99461000","108071000","120230000","110858000","110705600","112279400","114326300","115347500","122824000","131738200","131398500","132440200","136559500","141515800","148346700","151898900","149769600","160407100","172188500","180436300","184840400","182142800","183814300","201510900","213204100","221588900","239462200","244462400",
"Middle income","MIC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","532000000","968000000","12406000000","62233000000","154000000000","178311000000","185593000000","195663000000","205089000000","219847000000","248646000000","252393000000","258581000000","268694000000","280786000000","308447000000","334840000000","372889000000","414890000000","414622000000","437296000000","464186000000","466703000000","501891000000","527631000000","558954000000","594795000000","618106000000","660878000000","692683000000","664010000000",
"Mali","MLI","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","67771899900","85105803300","88364204000","99442196500","108826001400","122640998400","125639000100","129678999600","178032001000","224428998700","257924005900","275910000600","339380994000","371786770800","418187213000","438279978300","494534288400","538737901600","625462121600","641415139000","628310748700","646044880600","696019296000","730190242600","768496305400","749256034500","798031740400","1155850951900","1350907857400","1422331655700","1574218062200","1722870804900","2117674360000","2103270238000","2540202707500","2711115443400","2733678207000","2876233000000","3294055000000","3607837000000","3903961000000","4387928186200","4812024616500","5288939000000","6123929000000","6352360000000","6540560000000","7092793000000","7747690000000","8311915000000","8922205000000","9481952937800","10124689257300","10052835646900",
"Malta","MLT","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","243350600","250901100","262301100","296906700","337694900","425402300","522816000","615376500","712482200","836086200","1005944800","1120117200","1185137400","1174281500","1183253700","1221570400","1313671500","1409404200","1556408800","1719859000","1885665200","2070781200","2244977100","2412523300","2639641300","3059657400","3209692400","3410662500","3629165900","3829559100","4153347600","4285837200","4515597900","4787522700","4895548700","5159253700","5403002100","5790276400","6206020700","6259644900","6815803600","6924597600","7364460000","7944345700","8751102000","9996709900","10589222895.9514","11703493262.1437","12587438960.0701","13592197592.3167","12823785223.9573",
"Myanmar","MMR","GDP (current LCU)","NY.GDP.MKTP.CN","","6180002850","6386003750","7004002300","7124000750","7198499600","7567998500","7854499600","8769001450","9628000250","10087499250","10348499950","10604499950","11253499900","15542000150","21413000200","25452000250","28522500100","30709000200","33566500850","36970999800","40744499200","44845500400","48316999650","51709999100","54792998900","57508499450","63863001100","72470505450","100454506500","138303701750","169371900000","218098550000","304857700000","416547400000","538751550000","698354500000","955744500000","1364642500000","1900048000000","2371526250000","3050602350000","4586863450000","6670935450000","8397772350000","10682846950000","14569761600000","20094435250000","26284700350000","31563663550000","36835402000000","43042326300000","48783573850000","54635443000000","61636758100000","68987955700000","74215745750000","82700023600000","92788955100000","105258500800000","114091028450700",
"Middle East & North Africa (excluding high income)","MNA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1065699000","1295110000","1360353000","1510128000","1669783000","1814994000","2169629000","2689128000","3103332000","2993886000","3125090000","3264781000","3181477000","3362481000","3457922000","3654512000","3954212000","4299091000","4663130000","4950716700","4185552800",
"Mongolia","MNG","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","6304182300","6930297300","7657205800","8177209900","8394938400","8746021900","8688536600","9061834800","9613384700","10730900400","12803928300","22600674100","56130265400","227677404200","382103230300","651455743000","737996595800","932926210900","945461183000","1080531999700","1224062063100","1391878162500","1550609921100","1829072230300","2361156946300","3041405736500","4027558620100","4956647181200","6555569353600","6590637139700","9756588400000","13173763400000","16688419553500","19174242644900","22227054279400","22894780891000","23931342642400","28010710565700","32582629019300","37839225357900","37453275327600",
"Northern Mariana Islands","MNP","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1284000000","1239000000","1210000000","1061000000","990000000","938000000","939000000","795000000","799000000","729000000","746000000","772000000","832000000","910000000","1230000000","1560000000","1302000000","1182000000","",
"Mozambique","MOZ","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5212121000","6643706300","10574824900","16887246700","26169773700","43557540400","53664259200","62506440000","76349210400","86132255600","111769803700","134420082700","149909139200","172320622100","196988678800","233100323900","270052925900","305123076800","327866001000","377114979400","418037213500","463921377300","510996643300","555447070200","637759618800","752701814200","840526219400","895566718700","962620791500","974511361100",
"Mauritania","MRT","GDP (current LCU)","NY.GDP.MKTP.CN","","786035272.196224","811007201.239279","830334235.622907","1108333466.64576","1260613627.13629","1315874009.94727","1395269243.02044","1537358939.62519","1532599955.06644","1718495912.40149","1859935298.20012","1977801467.81177","2198739528.09018","2778980966.89196","3031857414.97303","3489429302.12114","3642544531.38663","3714372668.64285","4368511412.7604","4811451713.20593","5339078321.22774","5740044703.01318","6386498278.24657","6854858975.52227","7783452260.91863","8825551540.18569","9934158426.75175","10649040849.7771","12047768559.2002","12147086350.0229","17484721900","18835185800","22317103800","24033814500","27143980300","29256854000","31463957800","38304841300","41607896200","42516905600","44634477800","48289612500","53951335500","62684948400","77980678600","105279845900","112387258000","124019067700","123694877400","155297484400","190166085500","199572130500","217184508000","199572600000","200220600000","225473200000","243406900000","262320017000","289478027100","294388904600",
"Mauritius","MUS","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","4704000000","5442000000","6258000000","7640000000","8697000000","10209000000","11725000000","12763000000","14360000000","16618000000","19700000000","24222000000","28683000000","33274000000","39440000000","44716910000","50179920700","57591925700","63905564500","70246666500","79365491500","88174655800","100041504300","109399819700","122410117200","134391830500","145055337400","162290576600","180908355100","191393481100","222870000000","255211000000","284254000000","291756000000","307957000000","330647000000","350644000000","372397000000","392062000000","409893000000","434765000000","457201000000","481256000000","498254000000","429692000000",
"Malawi","MWI","GDP (current LCU)","NY.GDP.MKTP.CN","116400000","124700000","130800000","136300000","139100000","163900000","186000000","195400000","204300000","221500000","242100000","303600000","325500000","364000000","461500000","529700000","612000000","728000000","800700000","864500000","1005100000","1108100000","1245600000","1436999900","1707399900","1944900000","2202900000","2613100000","3534400000","4388199900","5132437500","6177200100","6484199900","9116600300","10324700200","21358327800","34919211000","43794767900","54395379700","78297014300","103815004200","123926872100","268065523100","312677106900","378564071400","432929897700","543784717300","620421900000","747723000000","873982300000","1047335600000","1252750177400","1501732514000","2011120439900","2569690528700","3184094000000","3900950000000","6531224000000","7235940000000","8219853000000","9131005000000",
"Malaysia","MYS","GDP (current LCU)","NY.GDP.MKTP.CN","5866000000","5822000000","6127000000","7684000000","8187000000","9050000000","9623000000","9762000000","10195000000","11218000000","11829000000","12955000000","14220000000","18723000000","22858000000","22332000000","28085000000","32340000000","37886000000","46424000000","53308000000","57613000000","62599000000","70444000000","79550000000","77470000000","71594000000","81085000000","92370000000","105233000000","119081000000","135124000000","150682000000","172194000000","195461000000","222473000000","253732000000","281795000000","283243000000","300764000000","356401000000","352579000000","383213000000","418769000000","474048000000","543578000000","596784000000","665340000000","769949000000","712857000000","821434000000","911733000000","971252000000","1018614000000","1106443000000","1176941187000","1249697694000","1372309832000","1447760000000","1513157000000","1416605000000",
"North America","NAC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","1886328422.88647","1974472519.82562","2300529486.86998","2559534106.02683","2878649054.82147","3584238376.89952","4133733774.10169","4683014792.14797","5672518062.98653","6648842348.20621","7218423399.56742","8275300100","9781043900","10624046300","13019013400","14430409200","17150804800","19146035800","21411651300","23634854900","27219616600","30625794400","35302751800","37267277400","42693441700","46223734400","54148842400","62357555400","71026304000","76184185600","83795110900","91420837000","106863600500","117423149200","134835972800","146018649600","157707675300","171570012800","181067043600","180558501000","174826984900",
"New Caledonia","NCL","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","14325999616","14739999744","16161000448","19345000448","24847998976","36235001856","41684000768","46447001600","43953000448","55791001600","63643000832","69365997568","74831003648","69419999232","81006002176","90847002624","96099999744","108092997632","114161000448","126489001984","139650007040","151280992256","162626994176","224498008064","253474996224","250426998784","272235003900","281426985000","290599993300","306747998200","329295986700","335481995300","349259989000","381462820105.286","408433138422.575","441871689654.604","439382912209.868","471996332169.071","518544966881.253","565527882935.49","598402122295.815","663296638940.803","767977071959.987","735713380076.424","744715000000","842913000000","887425000000","897146000000","912104000000","955285000000","939822000000","940568000000","969043000000","995000000000","1006000000000","",
"Niger","NER","GDP (current LCU)","NY.GDP.MKTP.CN","110221787100","119143735300","130282831900","143651831800","142805860400","165019992100","172539002900","163734994900","158742003700","162701000700","179638992900","190979997700","187200995300","210939002900","246995992600","224747995100","254367006700","317285007400","400395993100","448689012700","529999986700","589900021800","662999990300","687100002300","638500012000","647199981600","659400032300","671099977700","679200030700","695299997700","956291000000","926946000000","896308000000","864403000000","1076019000000","1149308000000","1230635000000","1336789000000","1559457000000","1561942000000","1592111000000","1793433000000","1930044000000","1968221000000","1983025000000","2311140000000","2484845000000","2743282000000","3254730000000","3457659000000","3884725000000","4134241000000","4812970000000","5050073000000","5363658000000","5725216000000","6162424000000","6494704648500","7114525660000","7567893159900","7909345056600",
"Nigeria","NGA","GDP (current LCU)","NY.GDP.MKTP.CN","2997268700","3190921200","3506715100","3689708800","3966381100","4196100000","4547800000","3716600000","3715000000","4738800000","8961500000","10375400000","11034700000","12251600000","19604000000","22945400000","28611400000","33585000000","36053000000","42912000000","50270000100","139310502459.366","149051215299.164","158750180777.786","165854199439.122","187830606485.095","198123157080.863","244680214767.54","315615326585.785","414860860129.389","494643670982.59","590059736200","906029290700","1257174855700","1768791487400","3100235093700","4086065207400","4418708747600","4805156414800","5482354321300","7062751068400","8234493679700","11501450399200","13556973687800","18124060020200","23121878996800","30375178716600","34675943737100","39954211885800","43461458620700","54612264176600","63134734885000","72351452212200","81009964620100","90136984656200","95177735683700","102575418034600","114899249897700","129086907450900","145639139379100","154252318897900",
"Nicaragua","NIC","GDP (current LCU)","NY.GDP.MKTP.CN","0.4700948","0.5051019192","0.5571123362","0.6151241064","0.7181448936","0.7931600213","0.8493400216","0.9200400114","0.9742599726","1.0471600294","1.0872199535","1.1571999788","1.2331800461","1.5310000181","2.1292600632","2.2265999317","2.5870199204","3.1357998848","2.9989800453","2.9029200077","4.1597599983","4.8965802193","5.6698799133","6.5840201378","9.0059995651","23.0808200836","87.1484603882","539.169921875","64724.98046875","3059900","156465600","7220700000","8964000000","10749500000","25960604000","31177739100","36340948300","41476833900","49050861300","57346028100","64812005100","71563317800","74445035500","80390359200","92323401500","105776805200","118838000000","136951000000","164602000000","168791000000","187052000000","219181000000","247994000000","271530000000","308403000000","347707000000","380261000000","414278000000","410988000000","417705000000","433449000000",
"Netherlands","NLD","GDP (current LCU)","NY.GDP.MKTP.CN","21169567744","22349805568","24060491776","26104293376","30717179904","34497335296","37563596800","41210945536","45695545344","55910316500","62693180000","71148280000","79674630000","91137378000","106428240000","115046353000","130980631000","141458822000","153023049000","163553060000","176066218000","185849174000","192029644000","198727223000","209536839000","216804424000","223318478000","225246569000","234907535000","248597412000","263036502000","277851278000","289644372000","297972083000","313123682000","329547000000","344625000000","369046000000","394295000000","419459000000","452007000000","481881000000","501137000000","512810000000","529286000000","550883000000","584546000000","619170000000","647198000000","624842000000","639187000000","650359000000","652966000000","660463000000","671560000000","690008000000","708337000000","738146000000","773987000000","813055000000","800095000000",
"Norway","NOR","GDP (current LCU)","NY.GDP.MKTP.CN","37633208320","41052958720","44219985920","47450767360","52180824064","57562030080","62117597184","67960717312","72570986496","79021924352","91530000000","102897000000","114362000000","129928000000","150379000000","171849000000","196119000000","220968000000","243888000000","269067000000","318279000000","365013000000","404325000000","449657000000","506486000000","562402000000","581913000000","634875000000","664084000000","708635000000","749860000000","790087000000","813093000000","855400000000","897243000000","963138000000","1054672000000","1141340000000","1163178000000","1265689000000","1507283000000","1564306000000","1561026000000","1620364000000","1783020000000","1989987000000","2216317000000","2350173000000","2607090000000","2428481000000","2591479000000","2792683000000","2964053000000","3071224000000","3140814000000","3111168000000","3098148000000","3295382000000","3553900000000","3563484000000","3410399000000",
"Nepal","NPL","GDP (current LCU)","NY.GDP.MKTP.CN","3872999900","4052999900","4374000100","4616000000","5023000100","5601999900","6909000200","6415000100","7173000200","7984999900","8768000000","8938000400","10369000400","9969000400","12807999500","16570999800","17393999900","17280000000","19732000800","22215000100","23350999000","27306999800","30987999200","33760000000","39389999100","46586000000","55724000000","63864000000","76906000000","89269000000","103416000000","123801000000","152714400000","175682000000","199272000000","219175000000","248913000000","280513000000","300845000000","342036000000","379488000000","441518545600","459443000000","492231000000","536749000000","589412000000","654084000000","727827000000","815658000000","988272000000","1192774000000","1562680982208.49","1758379177900","1949294818500","2232525283500","2423638482800","2608184437700","3077144919300","3455949289833.43","3858930402385.37","3914701068498.34",
"Nauru","NRU","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45000000","42000000","39000000","29000000","42000000","60000000","54000000","67000000","94000000","96000000","114000000","104000000","137000000","145000000","160000000","166000000","171000000",
"New Zealand","NZL","GDP (current LCU)","NY.GDP.MKTP.CN","2818149376","2917775360","3143524096","3433923840","3762478336","4066656256","4217161728","4373687296","4625532928","5144274944","","6855000000","7872000000","9201000000","10110000000","11388000000","13964000000","15643000000","17730000000","20696000000","24086000000","29328000000","33178000000","36989000000","41785000000","48249000000","57953000000","65228000000","70137000000","74212000000","76127000000","75967000000","78335000000","84575000000","90600000000","96236000000","101101000000","104815000000","106826000000","113229000000","119839000000","128712000000","135181000000","144502000000","154559000000","162937000000","172004000000","186673000000","189406000000","194307000000","203342000000","213025000000","217489000000","232793000000","242670000000","255340000000","271422000000","291264000000","306721000000","323142000000","324913000000",
"OECD members","OED","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
