v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39;v40;v41;v42;v43;v44;v45;v46;v47;v48;v49;v50;v51;v52;v53;v54;v55;v56;v57;v58;v59;v60;v61;v62;v63;v64;v65;v66;v67;v68;v69;v70;v71;v72;v73;v74;v75;v76;v77;v78;v79;v80;v81;v82;v83;v84;v85;v86;v87;v88;v89;v90;v91;v92;v93;v94;v95;v96;v97;v98;v99;v100;v101;v102;v103;v104;v105;v106;v107;v108;v109;v110;v111;v112;v113;v114;v115;v116;v117;v118;v119;v120;v121;v122;v123;v124;v125;v126;v127;v128;v129;v130;v131;v132;v133;v134;v135;v136;v137;v138;v139;v140;v141;v142;v143;v144;v145;v146;v147;v148;v149;v150;v151;v152;v153;v154;v155;v156;v157;v158;v159;v160;v161;v162;v163;v164;v165;v166;v167;v168;v169;v170;v171;v172;v173;v174;v175;v176;v177;v178;v179;v180;v181;v182;v183;v184;v185;v186;v187;v188;v189;v190;v191;v192;v193;v194;v195;v196;v197;v198;v199;v200;v201;v202;v203;v204;v205;v206;v207;v208;v209;v210;v211;v212;v213;v214;v215;v216;v217;v218;v219;v220;v221;v222;v223;v224;v225;v226;v227;v228;v229;v230;v231;v232;v233;v234;v235;v236;v237;v238;v239;v240;v241;v242;v243;v244;v245;v246;v247;v248;v249;v250;v251;v252;v253;v254;v255;v256;v257;v258;v259;v260;v261;v262;v263;v264;v265;v266;v267;v268;v269;v270;v271;v272;v273;v274;v275;v276;v277;v278;v279;v280;v281;v282;v283;v284;v285;v286;v287;v288;v289;v290;v291;v292;v293;v294;v295;v296;v297;v298;v299;v300;v301;v302;v303;v304;v305;v306;v307;v308;v309;v310;v311;v312;v313;v314;v315;v316;v317;v318;v319;v320;v321;v322;v323;v324;v325;v326;v327;v328;v329;v330;v331;v332;v333;v334;v335;v336;v337;v338;v339;v340;v341;v342;v343;v344;v345;v346;v347;v348;v349;v350;v351;v352;v353;v354;v355;v356;v357
2006;28,58;19,03;7,92;5,58;2,4;1.68;;9,55;11,11;2,34;3,18;0,72;;;31.19;21.3;9.51;6.93;3.37;2.45;;9.89;11.78;2.58;3.57;0.92;;;76.11;23.89;;;;;71.14;28.86;;;;;55.48;44.52;;;;;48.93;51.07;;;;;40.04;59.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16448,579;16448,579;;671537;;0,787272727;51858,07;;51858,07;148205,61;197360,48;410663,39;578768,42;1244572,84;;;41152,79;99050,74;144034,76;242558,35;412317,32;;88405,31;113541,2;202466,52;315741,58;684483,63;;161724,68;220893,69;493392,29;719001,39;1745697,75;;39650,67;102555,66;152769,05;267783,19;462327,3;;88676,66;114146,38;233271,42;317327,01;789770,1;;2,077;1,929;816.549;1240;51234;31227;61269;51248;1230;301264;223850.0617;387232.795;285078.8113;78.52216749;20450.966;15055.897;10388.318;4577.95;3492.1;3012.3;1075.25;1937.05;479.8;166.5;275.65;2165.8;500.5;624.3;1041;1079.95;;;;;;;;;;;;;;;;;;;;;;;;;;;-207;1516.8;126.0669612;45;81.06696117;1390.733039;35;1355.733039;3053.4;2208.55;817.35;27.5;4777.2;1756.75;1.133569931;660.6;544.75;11.48610091;4.1;7.386100907;533.2638991;0;533.2638991;486.25;237.5;248.7;0;370.4;5238.55;201.5;3149.853062;1124.35;2025.503062;2164.646938;244.65;-522.1;817.35;1339.45;560.6460849;427.6657004;368.9062138;131.6822383;237.2239755;58.75948657;20.39069303;33.75792512;265.238216;61.2945457;76.45591385;127.4877564;132.2578314;;;;;;;;;;;;;;;;;;;;;;;;;;;-25.35059133;185.7573765;15.43899523;5.510998115;9.927997116;170.3183812;4.286331867;166.0320494;373.9395921;270.4736642;100.0980958;3.367832182;585.0475599;215.1432431;80.90145233;66.71369385;1.40666401;0.502113162;0.904550848;65.30702984;0;65.30702984;59.5493963;29.08582339;30.45744958;0;45.36163782;641.5475373;24.67702489;385.7518731;137.6953496;248.0565235;265.0970043;29.96145975;-63.9398248;100.0980958;164.0379206;34.055;155.245;121.19;7.563;48.496;40.933;;;;;;;26.492;106.749;80.257;25.286;46.701;21.415;59.341;201.946;142.605;133.545;-57.661;4.170600907;19.01233116;14.84173026;0.926215083;5.939141435;5.012926352;;;;;;;3.244385824;13.07318973;9.828803905;3.096691074;5.719313844;2.62262277;7.267291981;24.73164501;17.46435303;16.35480541;-7.061548052
2007;28,1;18,68;7,77;5,44;2,34;1.63;;9,41;10,91;2,33;3,11;0,71;;;30.17;20.53;9.11;6.63;3.23;2.37;;9.65;11.42;2.48;3.4;0.86;;;74.74;25.26;;;;;69.28;30.72;;;;;53.65;46.35;;;;;47.7;52.3;;;;;38.71;61.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16780,761;16780,761;;736865;;0,81;54211,48;;54211,48;152324,29;202568,62;421424,4;590112,29;1267056,75;;;43310,06;102079,96;147854,67;252736,51;420876,18;;92168,02;117481,25;208014,24;317482,68;678871,17;;163646,38;222650,68;493907,54;719269,47;1753820,31;;42052,05;104642,07;154836,47;268545,61;460631,76;;96247,81;122035,28;232267,64;324362,93;769901,34;;2,092;1,916;883.597;1273;51226;41224;61243;51208;1232;331272;246446.7619;405723.5544;299214.6691;82.36453202;20827.622;15360.04;10708.043;5132.9;3866.5;3352.75;1157.1;2195.65;513.75;177;297.3;2478.95;544.25;674.95;1259.75;1212.55;;;;;;;;;;;;;;;;;;;;;;;;;;;-317.25;1677.35;138.5026791;47.8;90.70267911;1538.847321;37.5;1501.347321;3645.15;2544.45;1072.1;28.6;5639.75;2069.95;1.181006447;738.65;588.35;13.18383243;4.55;8.633832426;575.1661676;0;575.1661676;544.05;286.45;257.55;0;393.75;5871.55;214.5;3504.436512;1209.45;2294.986512;2373.813488;356.8;-578;1021.95;1599.95;580.9096228;437.5863657;379.4433435;130.9533645;248.489979;58.14302221;20.03175656;33.64656059;280.5521069;61.59482207;76.38663327;142.5706516;137.2288498;;;;;;;;;;;;;;;;;;;;;;;;;;;-35.90437722;189.8320162;15.67486978;5.409706009;10.26516377;174.1571464;4.24401622;169.9131302;412.5353527;287.9649886;121.3335944;3.236769704;638.2717461;234.2640367;83.59580216;66.58578515;1.492063964;0.514940635;0.97712333;65.09372118;0;65.09372118;61.57218732;32.41862523;29.1479034;0;44.56217031;664.505425;24.27577278;396.6102773;136.8780111;259.7322661;268.653412;40.38039966;-65.41443667;115.65793;181.0723667;35.436;167.531;132.095;12.614;56.05;43.436;;;;;;;22.822;111.481;88.659;27.437;50.286;22.849;62.873;217.817;154.944;147.862;-66.268;4.010425567;18.96011417;14.9496886;1.427573883;6.343389577;4.915815694;;;;;;;2.582851685;12.61672459;10.03387291;3.105148614;5.69105599;2.585907376;7.115574181;24.65117016;17.53559598;16.73409937;-7.499799117
2008;27,74;18,42;7,51;5,24;2,26;1.6;;9,32;10,91;2,28;2,98;0,67;;;28.63;19.21;8.08;5.72;2.64;1.91;;9.42;11.13;2.35;3.09;0.72;;;75.46;24.54;;;;;69.97;30.03;;;;;53.53;46.47;;;;;47.09;52.91;;;;;35.23;64.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17148,303;17148,303;;788825;;0,84;54762,12;;54762,12;151927,82;201776;411508,36;573779,17;1238945,55;;;43965,93;102079,63;149342,91;249237,56;407487,57;;92846,46;117344,97;220168,31;305546,13;663319,52;;156825,3;210408,69;442414,55;627139,14;1443305,69;;43421,76;103241,92;152407,22;257689,96;423097,51;;93712,38;118211,91;223064,21;307661,57;691501,77;;2,089;1,918;963.368;1219;61258;41237;71257;51251;1227;341275;256374.3697;402951.7187;297734.5369;86.10837438;21249.199;15700.691;10899.185;5447.75;4189.7;3630.55;1243.95;2386.6;559.15;185;321.75;2600.1;600.1;627.1;1372.9;1342.05;;;;;;;;;;;;;;;;;;;;;;;;;;;-222.8;1863;148.7009305;50.95;97.7509305;1714.299069;39.5;1674.799069;4084.15;2875.95;1178.25;29.9;6169.95;2150.6;1.115572155;839;649.6;14.446901;4.95;9.496901001;635.153099;0;635.153099;601.4;326.95;274.45;0;412;6286.75;224.5;3793.697832;1299.85;2493.847832;2631.702168;275.25;-638.4;1139.65;1778.05;565.4900308;434.9013046;376.8601407;129.1251111;247.7350296;58.04116392;19.20346119;33.3984521;269.8968618;62.291876;65.09454331;142.5104425;139.3081356;;;;;;;;;;;;;;;;;;;;;;;;;;;-23.12719542;193.3840443;15.43552729;5.288737014;10.14679027;177.948517;4.10019847;173.8483186;423.9449515;298.5307795;122.3052873;3.103694538;640.4561912;223.2376413;87.09029156;67.4300994;1.499624339;0.51382234;0.985801999;65.93047506;0;65.93047506;62.42681924;33.93822506;28.48859418;0;42.76662708;652.5803224;23.30365966;393.7952923;134.9276704;258.8676219;273.1772457;28.57163618;-66.26751148;118.2985111;184.5660225;55.505;198.404;142.899;28.823;75.735;46.912;;;;;;;26.682;122.669;95.987;21.561;45.59;24.029;77.066;243.994;166.928;176.411;-78.91;5.76155737;20.59482981;14.83327244;2.991899253;7.861481801;4.869582548;;;;;;;2.769658116;12.733348;9.963689888;2.23808555;4.732355652;2.494270102;7.999642919;25.32718546;17.32754254;18.31190158;-8.191054716
2009;28,83;19,18;7,8;5,42;2,31;1.61;;9,65;11,39;2,37;3,11;0,7;;;29.79;20.03;8.37;5.91;2.66;1.89;;9.76;11.66;2.47;3.25;0.76;;;75.93;24.07;;;;;69.88;30.12;;;;;53.64;46.36;;;;;47.48;52.52;;;;;34.85;65.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17533,613;17533,613;;802539;;0,857272727;53391,94;;53391,94;153940,02;204840,1;416308,47;579219,18;1234929,67;;;42219,93;103039,94;151973;253397,76;415291,56;;91893,27;117443,53;221462,28;311807,72;665885,88;;159020,4;213855,8;447032,75;630468,51;1417562,52;;41655,45;104185,01;155561,56;263596,99;433695;;92378,64;117627,09;228584,34;317717,45;701271,25;;2,118;1,895;1031.543;1241;61286;41255;71268;51280;1299;331204;245979.4097;367085.419;271970.6981;90.44334975;21691.653;16071.175;11003.189;5335.7;4256.45;3661.35;1323.35;2338;595.1;183;340.95;2520.5;665.95;510.75;1343.8;1441.25;;;;;;;;;;;;;;;;;;;;;;;;;;;93.65;2017.8;149.1266596;53.9;95.22665961;1868.67334;40;1828.67334;4210.7;3128.35;1050.6;31.75;6134.85;1912.35;0.953315055;906.8;735.7;14.52532399;5.25;9.275323988;721.174676;0;721.174676;653.9;367.05;286.85;0;482.8;6242.5;223;3825.001984;1382.5;2442.501984;2890.798016;-22.45;-673.85;1156.3;1830.15;517.2542492;412.6294299;354.9391543;128.288399;226.6507552;57.69027564;17.74041412;33.05242729;244.3426983;64.55862722;49.51320498;130.2708661;139.7178789;;;;;;;;;;;;;;;;;;;;;;;;;;;9.078632689;195.6098776;14.45665955;5.225182082;9.231477468;181.1532181;3.877686146;177.2755319;408.1943264;303.2689864;101.8474266;3.077913378;594.7255713;185.3873275;87.90714493;71.32034244;1.40811619;0.508946307;0.899169883;69.91222625;0;69.91222625;63.39047427;35.5826175;27.80785677;0;46.80367178;605.1613941;21.61810026;370.80393;134.0225274;236.7814026;280.2401855;-2.176351349;-65.32447024;112.0942123;177.4186825;137.578;293.775;156.197;78.308;128.222;49.914;;;;;;;59.27;165.553;106.283;-29.98;-3.588;26.392;107.598;290.187;182.589;169.527;-43.445;13.33710761;28.47918119;15.14207357;7.591346168;12.43011682;4.838770657;;;;;;;5.745761447;16.04906436;10.30330292;-2.906325766;-0.347828447;2.558497319;10.43078185;28.13135274;17.70057089;16.43431248;-4.211651865
2010;28,95;19,33;7,9;5,5;2,39;1.67;;9,62;11,44;2,39;3,11;0,72;;;29.94;20.23;8.55;6.08;2.83;2.05;;9.71;11.68;2.47;3.25;0.79;;;74.99;25.01;;;;;68.51;31.49;;;;;52.55;47.45;;;;;46.38;53.62;;;;;33.8;66.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17833,052;17833,052;;875548;;0,880909091;55734,38;;55734,38;161371,79;215513,8;440133,87;613302,47;1332696,51;;;43996,89;107229,79;159358,78;266965,28;433453,96;;95041,74;124237,67;224679,62;320603,56;666317,31;;166858,36;225476,89;476472,97;677663,34;1577221,35;;43387,27;108239,84;162727,87;275282,59;452773,84;;97190,72;126067,2;234629,17;330388,06;710165,44;;2,078;1,927;1055.7;1256;61278;41217;71299;51266;1237;341241;254412.3821;374839.3529;278563.7194;91.33004926;22031.75;16373.004;11289.954;5605.15;4554.75;3941.2;1391.55;2549.65;613.55;183.5;351.2;2596.1;720.1;463.55;1412.45;1545.7;;;;;;;;;;;;;;;;;;;;;;;;;;;248.95;2125.1;160.021415;56.5;103.521415;1965.078585;41;1924.078585;4334.55;3305.1;995.7;33.95;6210.7;1832.55;0.880398751;909.05;801.9;16.56858898;5.85;10.71858898;785.331411;0;785.331411;701;398.7;302.3;0;593.85;6514.2;224.5;4117.790004;1453.9;2663.890004;3060.609996;-170;-718.7;1213.65;1932.35;530.9415554;431.4435919;373.3257554;131.8130151;241.5127404;58.11783651;17.38183196;33.26702662;245.9126646;68.21066591;43.90925452;133.7927442;146.4147011;;;;;;;;;;;;;;;;;;;;;;;;;;;23.5815099;201.2977172;15.15784929;5.351899214;9.805950078;186.1398679;3.883679075;182.2561888;410.5853936;313.0718954;94.31656721;3.215875722;588.3016008;173.5862461;86.10874301;75.95907928;1.569441033;0.554134697;1.015306335;74.38963825;0;74.38963825;66.4014398;37.76641091;28.63502889;0;56.25177607;617.0502984;21.26551104;390.0530457;137.719049;252.3339968;289.9128537;-16.10305958;-68.07805248;114.9616368;183.0396893;125.207;287.827;162.62;76.249;128.114;51.865;;;;;;;48.958;159.713;110.755;-42.326;-15.291;27.035;82.881;272.536;189.655;167.847;-64.515;11.86009283;27.26409018;15.40399735;7.222601118;12.13545515;4.912854031;;;;;;;4.637491712;15.12863503;10.49114332;-4.00928294;-1.448422847;2.560860093;7.850809889;25.81566733;17.96485744;15.89911907;-6.111111111
2011;29,09;19,38;7,76;5,32;2,23;1.53;;9,71;11,62;2,44;3,09;0,7;;;29.8;20.02;8.22;5.73;2.54;1.8;;9.78;11.8;2.49;3.19;0.74;;;75.4;24.6;;;;;68.93;31.07;;;;;52.94;47.06;;;;;46.46;53.54;;;;;33.03;66.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18106,411;18106,411;;929206;;0,907272727;56564,22;;56564,22;164547,41;219235,91;439185,6;601802,24;1261751,81;;;44566,08;109858,91;164248,49;276568,96;436814,84;;97417,55;128657,18;232771,45;322614,49;660332,47;;168546,74;226447,36;464809,07;648487,98;1439282,2;;44121,71;110646,13;166856,93;281130,15;450789,43;;97888,16;130805,9;242590,31;331037,08;691436,66;;2,182;1,846;1153.562;1189.903892;69270.72149;51636.56046;71453.03081;53263.32202;6275.15498;365310.6068;272313.942;376819.3759;280892.9381;96.94581281;22340.024;16652.952;11419.348;6083.5;4925.7;4297.6;1458.05;2839.55;628.1;195;363.4;2818.9;768.8;490.15;1559.95;1661.1;;;;;;;;;;;;;;;;;;;;;;;;;;;250.95;2221.95;173.3129042;58.8;114.5129042;2048.637096;44;2004.637096;4562.05;3455.6;1069.4;37.2;6533.05;1968;0.886905969;893.35;837.05;20.04298892;6.8;13.24298892;817.0070111;0;817.0070111;730.85;406.05;324.75;0;674.55;6976.85;239;4490.955893;1523.65;2967.305893;3185.044107;-181.25;-756.9;1302.9;2059.8;527.3665395;426.9991557;372.5504134;126.3954603;246.1549531;54.44874224;16.90416293;31.50242466;244.3648456;66.64574596;42.49013057;135.2289691;143.9974618;;;;;;;;;;;;;;;;;;;;;;;;;;;21.75435737;192.616435;15.02415165;5.097255284;9.926896363;177.5922834;3.814272662;173.7780107;395.475059;299.5591048;92.70416328;3.224794159;566.3371366;170.6020136;77.44273823;72.56220299;1.737486925;0.589478502;1.148008423;70.82471606;0;70.82471606;63.35593579;35.19966851;28.15193288;0;58.47540054;604.8092777;20.71843559;389.312052;132.0821941;257.2298579;276.1051514;-15.71220273;-65.61415858;112.9458148;178.5599734;155.263;324.546;169.283;89.963;143.985;54.022;;;;;;;65.3;180.561;115.261;-36.943;-8.554;28.389;118.32;315.992;197.672;184.748;-43.973;13.45944128;28.13424853;14.67480725;7.798713897;12.48177384;4.683059948;;;;;;;5.660727382;15.65247468;9.991747301;-3.202515339;-0.741529281;2.460986059;10.25692594;27.39271925;17.13579331;16.0154374;-3.811932085
2012;30,22;20,13;8,04;5,49;2,31;1.59;;10,09;12,09;2,55;3,18;0,72;;;30.98;20.8;8.52;5.93;2.65;1.89;;10.18;12.28;2.58;3.28;0.76;;;75.91;24.09;;;;;69.34;30.66;;;;;53.46;46.54;;;;;46.83;53.17;;;;;33.65;66.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18429,471;18429,471;;952751;;0,927272727;55751,82;;55751,82;168460,02;224455,56;448038,61;612191,21;1288176,94;;;43228,69;112464,47;168559,8;283886,01;443194,77;;96718,14;131519,16;245365,27;323248,49;647721,7;;172704,05;231892,83;474808,21;661714,25;1478926,48;;42757,13;113515,27;171163,98;287902,17;457411,19;;96804,7;134549,67;250868,41;332482,46;680724,33;;2,18;1,847;1235.108;1249.884965;72790.20597;54342.40571;73661.07583;54992.56411;6258.390828;364473.1876;272101.8517;368833.7841;275357.3076;98.81773399;22728.254;16968.052;11554.096;6184.4;4911.9;4268.3;1517.9;2750.4;643.6;201;378.7;3031.9;826.25;484.55;1721.1;1759.4;;;;;;;;;;;;;;;;;;;;;;;;;;;340.7;2340.25;170.4058107;60.6;109.8058107;2169.844189;46.5;2123.344189;4727.3;3637.05;1049;41.35;6726.85;1953.65;0.851504783;799;869.65;21.51162461;7.65;13.86162461;848.1383754;0;848.1383754;741.4;410.35;331.05;0;812.05;6983.4;247.5;4460.217435;1586.15;2874.067435;3350.182565;-276.9;-797.6;1355.3;2152.9;500.7173462;397.6899186;345.5811152;122.8961354;222.6849798;52.10880344;16.2738805;30.6612863;245.4765089;66.89698391;39.23138705;139.348138;142.4490814;;;;;;;;;;;;;;;;;;;;;;;;;;;27.58463228;189.4773574;13.79683482;4.906453525;8.890381299;175.6805226;3.764852952;171.9156697;382.7438572;294.4722243;84.93184402;3.347885367;544.6365824;158.176451;64.69069911;70.41084666;1.741679644;0.619379034;1.12230061;68.66916702;0;68.66916702;60.02713933;33.22381525;26.80332408;0;65.74728688;565.4080453;20.03873345;361.1196296;128.421968;232.6976617;271.246123;-22.4190921;-64.5773487;109.7312948;174.3086435;183.959;361.577;177.618;103.821;159.745;55.924;;;;;;;80.138;201.832;121.694;-38.497;-8.532;29.965;145.462;353.045;207.583;216.867;-49.634;14.8941631;29.2749298;14.3807667;8.40582362;12.93368677;4.52786315;;;;;;;6.488339481;16.34124303;9.852903552;-3.116893421;-0.690789793;2.426103628;11.77726968;28.58414001;16.80687033;17.55854549;-4.018595945
2013;30,62;20,47;8,3;5,74;2,51;;;10,15;12,17;2,56;3,23;;;;31.75;21.46;9.04;6.42;3.03;;;10.29;12.43;2.62;3.39;;;;75.14;24.86;;;;;68.36;31.64;;;;;52.17;47.83;;;;;45.18;54.82;;;;;31.66;68.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18750,203;18750,203;;989939;;0,952727273;55415,83;;55415,83;169684,84;226875,04;459765,98;635864,19;1389028,21;;;42719,28;112494,63;168652,31;283667,76;447573,18;;98887,97;132640,45;249088,95;317750,21;638831,99;;175850,07;237710,73;500423,98;710969,39;1675667,69;;42034,25;113989,4;172032,42;289878,56;469794,82;;101821,98;135770,18;252963,45;332134,1;735106,77;;2,083;1,924;1263.08;1282.0262;73095.47368;54637.63226;74191.90578;55457.19674;6531.119;372375.57;278344.4505;377961.2035;282519.6173;98.52216749;23117.4;17279.86613;11674.374;6434.6;4997.1;4334.2;1578.3;2755.9;662.9;199.5;393.25;3282.1;878.95;511.2;1891.95;1844.6;;;;;;;;;;;;;;;;;;;;;;;;;;;367.1;2499.5;170.9459228;62.25;108.6959228;2328.554077;47.5;2281.054077;4955.2;3835.2;1076.35;43.75;7087.6;1998.3;0.844804261;765;899.1;22.65548375;8.25;14.40548375;876.4445163;0;876.4445163;774.65;421.5;353.15;0;908.75;7199.6;247;4527.801407;1648.8;2879.001407;3550.748593;-297.1;-828.85;1474.7;2303.55;509.4372486;395.6281471;343.1453273;124.9564556;218.1888716;52.48281977;15.79472401;31.13421161;259.8489407;69.58783292;40.4724958;149.788612;146.0398391;;;;;;;;;;;;;;;;;;;;;;;;;;;29.06387561;197.8892865;13.53405349;4.92842892;8.605624571;184.355233;3.760648573;180.5945844;392.3108592;303.6387244;85.21629667;3.463755265;561.1362701;158.2085062;60.56623492;71.18313963;1.79366974;0.653165279;1.140504461;69.38946989;0;69.38946989;61.33024036;33.37080787;27.9594325;0;71.94714507;570.0034835;19.55537258;358.4730505;130.5380498;227.9350007;281.1182659;-23.52186718;-65.62133832;116.7542832;182.3756215;149.716;337.517;187.801;97.166;154.63;57.464;;;;;;;52.55;182.887;130.337;-17.682;14.041;31.723;132.034;351.558;219.524;213.8;-59.353;11.85324762;26.72174367;14.86849606;7.692782722;12.24229661;4.549513887;;;;;;;4.160464895;14.47944707;10.31898217;-1.399911328;1.111647718;2.511559046;10.45333629;27.83339139;17.3800551;16.92687716;-4.699068943
2014;30,3;20,19;8,05;5,52;2,34;;;10,12;12,13;2,53;3,18;;;;31.66;21.39;8.98;6.38;3.01;;;10.27;12.41;2.6;3.36;;;;75.43;24.57;;;;;68.84;31.16;;;;;53.7;46.3;;;;;47.2;52.8;;;;;34.49;65.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19035,964;19035,964;;1024474;;0,969090909;55534,33;;55534,33;168280,77;224199,9;447279,08;613147,75;1297078,04;;;43006,95;112361,64;168430,11;281410,42;442165,18;;100566,13;133109,01;249390,95;312970,66;623341,26;;175635,35;237310,92;498125,19;707553,78;1671954,59;;42189,77;113959,77;172107,35;288696,61;466453,57;;101668,38;136045,86;252070,74;329285,39;722025,75;;2,163;1,86;1311.632;1311.632;74616.65756;55872.8536;74616.65756;55872.8536;7016.8;399174.5877;298901.3985;399174.5877;298901.3985;100;23475.3;17578.27331;11793.57;7016.8;5364;4660.65;1650.75;3009.9;703.35;200.5;408.6;3601.55;935;589.75;2076.8;1948.75;;;;;;;;;;;;;;;;;;;;;;;;;;;263.15;2670.25;180.6945934;64;116.6945934;2489.555407;48.5;2441.055407;5329.05;4045.15;1238.75;45.1;7736.15;2239;0.894830446;839.3;931.45;24.28083598;8.6;15.68083598;907.169164;0;907.169164;837.55;442.45;395.05;0;929.7;7856.1;249;4865.625429;1723.35;3142.275429;3756.824571;-168.95;-846.4;1660.6;2507;534.9671249;408.9561706;355.3321358;125.8546605;229.4774754;53.62403479;15.28629982;31.15203045;274.585402;71.28523854;44.96306891;158.3370946;148.5744477;;;;;;;;;;;;;;;;;;;;;;;;;;;20.062792;203.5822548;13.77631785;4.879417398;8.896900454;189.8059369;3.697683497;186.1082534;406.2915513;308.4058638;94.44341096;3.438464447;589.8110141;170.703368;63.98898472;71.01458336;1.851192711;0.655671713;1.195520999;69.16339065;0;69.16339065;63.85556315;33.73278481;30.1189663;0;70.88116179;598.9561096;18.98398331;370.9596464;131.3897496;239.5698968;286.4236745;-12.88089952;-64.53029508;126.6056333;191.1359284;146.476;348.191;201.715;97.605;157.838;60.233;;;;;;;48.871;190.353;141.482;-19.754;13.808;33.562;126.722;361.999;235.277;195.291;-48.005;11.16746161;26.54639411;15.37893251;7.441492736;12.03371067;4.592217939;;;;;;;3.725968869;14.51268344;10.78671457;-1.506062676;1.052734304;2.55879698;9.661398929;27.59912841;17.93772949;14.88916098;-3.659944253
2015;30,55;20,32;8,14;5,6;2,4;;;10,23;12,18;2,54;3,2;;;;31.91;21.54;9.1;6.49;3.09;;;10.36;12.44;2.61;3.4;;;;75.92;24.08;;;;;69.27;30.73;;;;;54.66;45.34;;;;;48.28;51.72;;;;;35.68;64.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19316,478;19316,478;;1047308;;0,985454545;55018,64;;55018,64;168086,04;223595,2;447581,86;616184,5;1319906,2;;;42455,6;112576,87;167598,54;278979,22;440254,07;;99908,7;133475,77;249159,8;308439,04;614880,96;;175654,84;237206,41;501264,5;715103,18;1704021,17;;41614,62;114103,27;171191,88;287425,83;467873,68;;100516,8;135798,03;250601,45;326501,94;746526,14;;2,129;1,886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;30,42;20,13;8,02;5,5;2,33;;;10,29;12,11;2,52;3,17;;;;31,9;21,5;9,07;6,46;3,06;;;10,4;12,44;2,61;3,39;;;;75,75;24,25;;;;;68,99;31,01;;;;;54,44;45,56;;;;;47,85;52,15;;;;;34,68;65,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19618,31;19618,31;;1072477;;1;54667,15;;54667,15;166301,95;220140,92;438654,49;601553,79;1273456,71;;;42263,28;112462,97;165512,53;275755,18;433578,06;;98832,34;130989,92;246613,44;303856,53;600228,4;;174388,63;235114,46;495610,39;705818,79;1674295,05;;41364,76;113662,81;169990,48;285401,99;463699,72;;99285,87;133660,34;248250,9;323905,06;737736,11;;2,16;1,862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
