"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Costa Rica","CRI","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.106489091576758","0.10703880274415","0.110430654659668","0.110358001549994","0.112842355186994","0.113558339267941","0.11588528387968","0.118524919682722","0.120886562687332","0.126408735283748","0.135658660941024","0.13897354777287","0.147886045309451","0.169832957243932","0.209256326993143","0.26060969163137","0.303875543719494","0.355348347903669","0.383451006367607","0.41853665158824","0.497345346937306","0.701764970560523","1.29245380540093","1.66638017753357","1.94457412147223","2.34409104901303","2.76719769056911","3.04791283010997","3.6221174620275","4.17442950360178","4.9486985259893","8.15420248813029","9.76293312170673","10.7817510527644","12.4713029084545","15.1197391981133","17.3990499868083","19.9532118950633","22.3352652260932","24.7987269058973","27.1272563269713","29.7642800695682","32.6772763130493","36.1568301361492","40.9838933023995","46.3172607175924","52.331237658531","57.83480190669","64.441725785452","70.6934308530238","75.379588744977","78.8419429664093","82.5740311746088","86.3643539939481","91.7249207176699","95.3528389047708","97.2205767509792","100","102.192478427938","104.815546908869","104.979174456048","107.109348960273",
"Caribbean small states","CSS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","39.366410946952","44.0341582571388","47.0983428608674","48.6297661820384","54.3967123445108","56.7516582048385","57.0485794404977","54.6560051603428","59.7506089396578","61.5001151461029","64.818248430331","63.173843358469","61.7666146967607","62.7527828679459","64.3745593721839","62.9856556116026","60.5203586032577","60.8898265489506","61.6407323142753","62.0258907011991","65.2892431167553","60.4657760421747","62.7306555209882","74.634105937443","94.2494653357428","104.153828013694","101.371236781003","100.000102499885","101.299209006867","105.137533249709","106.968149700955","107.454789651477","112.325904128141","115.665926730179","116.366837446466","116.809125370809","128.917046748892","133.544879259308","133.084773658949","133.928764049792","135.538652788605","141.399028509356","145.519477935617","149.387138624789","154.560784914916","159.877064220183","166.79445052939","173.658352907425","175.449364313897","181.672550982769","211.747997948637","1062.10313672473",
"Curacao","CUW","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.7356705264218","79.1271379181484","79.451560159907","80.7386753215816","81.8528690967437","85.2088373461243","87.8758747717766","90.5121481725408","96.7574889764976","98.4991217751546","101.237397290218","100","103.183999910346","104.558719833109","106.12574271683","105.620065706482","105.570147757711","107.243962356035","110.016003560561","112.904912218316","115.366242502806","119.702281742038",
"Cayman Islands","CYM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.6507229083348","93.4362823185556","96.2839655850627","96.8716595920471","96.6717108313874","96.2265830498802","97.440397842482","98.7833246365555","99.6592644091987","100","101.000092332547","103.006760395777","105.749623895744","109.413229613588","109.476316732663","113.046789660686",
"Cyprus","CYP","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","15.7626817839827","17.0282272161421","18.5432091346667","20.596506889869","23.3022092360898","26.6002509413765","29.8957167441424","32.9907008262913","34.6549510743488","37.4903913552656","39.6152375006352","41.2595348590323","42.8529156724735","44.2215060942912","46.3227988237262","48.8395743644375","50.7384600247615","53.8037643560032","56.3880307102261","59.3602338523922","67.431923792903","69.2128084001522","70.7610348030968","72.1519701076461","73.8129027012251","75.8378902956244","78.6137881927256","78.8468035345192","83.0948122571577","85.3460735714382","87.0696333564151","89.7568025341907","93.4711261379724","97.8968345194513","98.1544197623911","100","101.616249000114","103.322161467913","102.353274515749","100.983519043754","100.221866891147","99.6458591514633","100.67916312812","101.68988853195","103.035265004909","101.789542494417","104.712067722737",
"Czechia","CZE","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7418498088803","33.6965161829186","37.8604831634641","45.8145174463177","51.4689299077198","56.0090663962654","61.5568170307906","66.6731162790698","73.2123913122443","75.4393631034776","76.8290570552471","80.5854485849962","82.7808777661872","83.851004907602","87.2461700967775","87.3290053357964","87.9002290063603","91.012232722385","92.8411974747606","95.243761183432","93.8862385286586","93.8669242910919","95.2288592739161","96.5284520282035","99.0174732187288","100","101.141450601203","102.463313041463","105.094134396687","109.181196357873","113.896080241329","117.690756258482",
"Germany","DEU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","32.0371433383352","34.478801844904","36.0413318742435","38.3117605199799","41.0990523178517","43.427980890696","44.8637944183705","46.2548942582224","47.8950196780757","49.9440359870822","52.6665799771419","54.8655354527835","57.3789577456908","58.9901236134213","60.1635234992164","61.4418333500652","63.2848076318151","64.0946402501977","65.1781353242207","67.0546573969892","69.3322650253214","71.4712207009572","75.2636242134637","78.1866104318834","79.790693208834","81.3716058806098","81.8616903841307","82.0850224369425","82.6501494160284","82.9337511232256","82.5278824635228","83.6048671290675","84.7570473931756","85.8769028684494","86.8349420472366","87.1868035990211","87.5331803392743","89.0827567780037","89.8928133864109","91.5485415991253","92.1392821568798","93.1246968026293","94.5182974955142","96.3702811555776","98.1800570725683","100","101.327752222695","102.851457139699","104.916192367562","107.145015879936","109.085208779815","112.420598884623",
"Djibouti","DJI","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","101.26230441351","103.092216347879","103.404361366269","103.985733289557","104.667896558668","105.138690068451","106.99153665868","111.767350572108",
"Dominica","DMA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","26.626421880806","29.9998636326181","35.3874702023426","41.300671922488","42.0267223006769","44.008228775759","47.2910114866053","50.2126069361877","54.1965799059772","57.2540685555424","60.5140408163982","63.2364824025049","68.5530338472944","70.7524587604725","76.1655370712672","79.5068251871422","81.6373779293868","87.8740874789182","88.5629622549078","91.4544969927339","92.7758939405968","95.1325064204142","97.5454377157543","95.8064653429526","97.803402968547","98.5766255396551","95.5017514939213","99.1231841313324","97.6876545785035","100","101.525048633792","103.056430249413","111.304978168883","111.635520278643","113.516938129883","111.290254183382","115.259406483449","114.867064124897","122.753222294156","127.292512108915","123.380412497591","126.742424883443","132.424650722615","130.924583100921","134.885964121518",
"Denmark","DNK","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","11.1249250136924","11.6204537305194","12.2749864176919","13.1541089095295","14.3421018031094","15.4099841596653","16.8895198048992","18.6832376114292","21.1618386723374","23.988173277554","26.2382851577393","28.5671622810924","31.1252760596693","33.3253801832889","36.261529332598","40.1393219073147","44.2112699453997","47.4766438363362","50.3059625176748","52.4645682103242","53.6794303783028","56.2317202154206","58.4498248562651","61.3520253285058","62.9486794056154","64.6227697871535","65.6928653966205","66.0738300188389","67.1082173862805","67.9688068772911","69.3378234553065","70.7342314519883","71.6057782339504","72.8121592498108","75.0096114947515","76.8986642214462","78.703973761785","79.8702327059957","81.5440996039792","83.9141169255452","85.6563246788875","87.7397268340785","91.3674951508409","91.8508495333326","94.8121878576405","95.4176997019678","97.6840452830364","98.5516465299522","99.5688065278568","100","100.254595166531","101.442272869261","102.200915843683","103.272793166615","105.965756290914","108.897413586747",
"Dominican Republic","DOM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.504470849199556","0.502362461745605","0.540743902930557","0.579625569401897","0.591833967227035","0.585579114669387","0.571767001307045","0.581980518376382","0.605449045075064","0.622586182867695","0.635733374661181","0.643261979920683","0.694899077822651","0.726213987308954","0.854820510578372","0.999685137927962","1.02834862453932","1.13711043446572","1.14902802117156","1.27669404403032","1.45395540834467","1.55925404705852","1.67638560460517","1.78696667531966","2.21913188662543","3.07055263395544","3.35879373328337","3.84323083219408","5.51641486845535","6.81877479696149","10.2594783106244","20.8227850427365","21.9822581123158","23.0778017722376","25.4169390662132","27.8702801346547","28.8930460730574","31.6238240170616","33.6808592937064","34.9722354430887","37.4929512186947","39.7578024835995","42.5093083352634","56.7335778295682","82.3580414920294","87.1193672832795","92.9051777091256","100","110.391687513918","114.253350539809","120.472632636412","130.183636606288","136.820634742368","143.241379680192","149.431253574488","153.125023776997","156.177844399844","162.708225793672","169.41422853961","173.692985902322","181.897381073143","196.043828013894",
"Algeria","DZA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.518481232247982","0.536481450352145","0.549095626309316","0.552111983708105","0.56147129117571","0.569900836291323","0.580260576568933","0.587873833349044","0.606345160157505","0.617993563313557","0.648525199926113","0.75976000775985","0.724761959181348","0.794539225964325","1.18304181703784","1.25300717166657","1.3888405759492","1.55448897225056","1.71126106713205","1.9506294915721","2.45510204680715","2.80750738211724","2.86196724769134","3.05671827724335","3.31450678317006","3.47932150806868","3.56301113321097","3.87805330525912","4.22944229886748","4.90663410297135","6.39136188423553","9.82918622946466","11.9843448589329","13.6171428952049","17.5766876817702","22.5995843173421","28.0284347815702","29.9909754278313","29.0519313859439","32.2059067625032","39.5095652584058","39.3225262018164","39.8417517888246","43.1608620065287","48.4470455273581","56.2593013857599","62.1928035346979","66.1702430665212","76.3012917335282","67.7848349684136","78.7117374167697","93.0593225571861","100","99.9066956219924","99.6063956419289","93.1761549511392","94.6193422912338","100.666137748302","107.468491825543","106.965512514038","101.073330442345","116.978981984685",
"East Asia & Pacific (excluding high income)","EAP","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","20.8750822317726","18.511930454102","16.6618915702768","19.6086179794717","22.4573151219256","23.1298170072845","23.6195108465737","23.7312754101254","23.5472997785264","27.1142924509183","23.3355414484855","21.1235723997802","23.2675401791152","24.9422176990109","38.0317835222719","40.1523707133494","43.9643217908576","52.4761301827451","53.6777796415916","61.5224977862164","74.833316034206","86.4260786722163","78.4902857322531","67.7804233950548","65.1225124293778","63.5334321893772","54.8354356899273","50.0641967617908","44.2498404776161","46.6251623624832","49.3357764173275","52.7346761180974","55.0039702197629","56.4570490932184","64.9305291436199","68.3215605896208","69.3396576140966","74.1977140132887","71.3910524921529","52.6152108039664","48.5564383146978","62.3533999061144","69.8889793956737","77.292379814506","80.5864617806487","86.8179799841951","93.7642091399483","100","113.847318899427","114.593630834947","123.148137016917","130.12159330682","136.608484020484","140.836583556647","145.104922216934","141.490328484162","144.180974753378","146.987310714795","149.660824062251","150.402318656309","149.802064061692","153.665955040775",
"Egypt, Arab Rep.","EGY","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.744640403116414","0.756628900922456","0.759625354679371","0.766578745708778","0.773188916975252","0.815440271315213","0.837874644659956","0.861603365978514","0.877124557431406","0.884196902245502","0.994864522293769","1.00806368540153","1.04232871381016","1.118967131616","1.22442955905003","1.34275695314804","1.49762085873244","1.6823960793087","1.84302489231535","2.27613326567316","2.55907635368336","2.50282183184295","3.12179116936106","3.51862902985977","3.80882629156575","4.24973761375699","4.79689862608455","5.39504178597081","6.11892444951168","7.28992779383893","8.58338342671611","9.96747728051902","11.796587175126","12.7909339410961","13.8716235209302","15.452952744461","16.5512972357745","18.1859492692002","18.618353218579","18.7895369527423","19.5306727617263","19.8954471069981","20.5252532155812","21.916350939575","24.4739690056342","25.9944705001627","27.9076577393249","31.4228336989367","35.2576714422567","39.2014331835439","43.1634689677726","48.1976141455169","57.5878962538038","62.6053422482516","69.646956064337","76.5635184705383","81.3454179192698","100","121.42622591944","137.967595593001","146.55086103324","153.605402956801",
"Euro area","EMU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4356299228455","13.2497922361525","14.6320301304737","16.0674381909415","17.5255316776271","18.208528249303","19.867174577182","20.3278072365199","25.4052045502586","29.2356157273169","33.9567780622853","41.3840903943259","51.6470491965951","55.5844597903212","61.9177553363434","66.4304502955943","77.1099556957934","99.8608680813897","83.6552469878995","100","","","","","","","","","","",
"Spain","ESP","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.55180988965042","2.61474746730304","2.77413833176393","2.99177987831033","3.17889535407103","3.47023687412062","3.75388513018949","4.07438129750031","4.31522327712967","4.53673450369852","4.94806893421519","5.33629561828529","5.79083718031367","6.47702790737475","7.50979728667721","8.77007507672106","10.2162535798997","12.6051273169333","15.2056964236724","17.7802688013344","20.1547929816875","22.6441502584149","25.7197519770434","28.77635042977","31.9028241978425","34.6450249084432","38.4139937082586","40.6973975627768","43.1132465108245","46.0864197055984","49.4628264532839","52.8931425491684","56.4426803145405","59.0036208957807","61.2928681131749","64.3165248622102","66.5419353083599","68.1096537250787","69.8577572613404","71.6329198095795","74.0181203299591","77.058956736625","80.2065643903279","83.3614922786302","86.5977729793128","90.1491408507114","93.7367400756002","96.9391590258306","99.1244848531413","99.267001417539","99.419355795413","99.3997310750364","99.2858112642884","99.6806475335149","99.4576393296726","100","100.322098012139","101.625494580811","102.89129338564","104.380499194213","105.659751460869","108.090955176237",
"Estonia","EST","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.9637043680685","37.9427636992022","41.7076241193452","44.5831582208243","47.4636838945051","49.2125813156702","52.5592696387272","55.1124218500112","57.2555311524255","59.9410843033582","63.491844041816","69.1925097102798","77.7435886545874","83.0321144877441","82.7093838181761","84.2166401800204","88.8264373928368","92.4436059228937","96.1702387775993","98.9741910723403","100","102.187309907464","105.856207331938","110.977297139996","114.536403899169","113.927632075355","120.759765169707",
"Ethiopia","ETH","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","6.25909862944536","6.52639540864047","6.70279593520215","6.51954283858593","8.5919596766127","8.13889228616163","7.6408334242198","7.8781197899269","8.31809165906747","8.59020759749778","10.229587733194","11.8184704327412","13.3994111643411","13.7921588567552","15.5446414663651","15.5818145987397","15.6140152854019","15.5905713357942","15.9371065451932","17.4455088893258","16.4414613509098","15.8460446444254","17.8692641904089","18.5681958811552","20.4019002770929","22.7587991638672","26.6779962627009","34.7645432745248","43.1589342675923","43.7823962845097","52.5659659349955","70.1973294708744","73.6383880300425","81.7251999043101","90.581386153143","99.9999712390324","106.676824401898","119.885863295834","135.303661045075","160.002790013053","194.848713327886",
"European Union","EUU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","6.16387220784772","6.49313257876118","6.75116609549663","7.09862229216911","7.60800298672698","7.99017503538093","8.36761840951771","8.98364786318358","10.0674141656787","10.4852446633541","11.2821251128114","12.1129523629144","13.1115528259655","14.9172810589302","18.2097334305717","20.6804282507436","23.3946686442108","25.5981339446778","27.5062673095366","29.790657786424","32.6611611951596","36.4608974665964","39.7612633534603","43.0178820773839","46.6496217244479","49.083140916522","51.4146765516336","53.6173245179936","57.7368230938262","61.5071181003122","64.7026604068858","65.6808132723631","66.2638925796821","67.4340474748031","68.6784827753224","71.5637435733581","71.5077263620953","72.9953886693017","75.256740211389","75.9543971991981","77.1984021907639","79.7485594552122","80.5015966299993","80.6544882458928","81.1405615921659","81.8943097112339","82.6483297959808","84.9238703116914","87.5032093293515","89.0554333285967","89.3430206329985","91.6869645751331","94.4137095410741","96.829090288704","98.4089763225236","100","100.087425458293","100.907404599895","102.927405630847","104.467770034843","106.015044291141","108.716637905308",
"Fiji","FJI","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","5.04381097726201","5.07452671347928","5.14569821018598","5.09582252791017","5.25586919971285","5.67375992470286","5.81463238858675","5.60540926632805","5.78989084277336","6.16589977672765","6.58711013628771","6.80838833420448","7.81094883898444","9.06050156676407","11.7465518281897","14.6031544916514","15.7584753507493","15.7534279481238","16.451601700837","17.7909842278725","20.8709068410746","21.0710776216349","23.6290796606461","25.239816211512","25.998902749835","28.1347788276946","28.9932547095725","31.1213626111493","33.401940922794","34.3533272316863","36.6479472013145","38.844306919788","41.2940899393598","44.282685708637","44.6493631941157","45.1540860985058","46.4493050042953","47.9775131481853","51.5508559827762","55.0211673027499","52.4242375992126","54.1256118193992","55.8935965040822","60.198956917661","61.5197272048214","65.6078274928612","68.0659945552828","70.1246208909033","71.6379935293744","72.6342595383819","75.7065325525287","82.8163908193544","85.7783302345615","88.8846179411523","100","102.530898974315","105.230871617988","107.018173089086","108.543950737391","110.979099723022","109.629486859982","105.851021245098",
"France","FRA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","9.97248009222368","10.2987573862528","10.803014786208","11.399991283476","11.8552962594804","12.2111784383227","12.5740789157873","12.9565029079489","13.5264949828944","14.5269123407896","15.3149594489912","16.2186016504722","17.3222731640708","18.6837311945909","20.8944695190321","23.7681695411115","26.3230597083695","28.6329496651658","31.2898272080718","34.5158997833428","38.549751373303","43.0569776877447","48.2646179457369","52.9223200624379","56.6626203552048","59.7528628613924","62.7734726355403","64.3151018583531","66.36894117908","68.5493251917892","70.3707924035194","72.1631961812488","73.5826864859834","74.7773035741517","75.4689409053733","76.3177573774479","77.3542121012102","78.0335380604697","78.7750616594696","78.935614022277","80.1617132210675","81.7716283112791","83.4621960041358","85.0140655724725","86.3935679351147","88.066442374406","89.9645625294249","92.2646298358364","94.4486017526563","94.5115304721682","95.5225179283584","96.4280334046036","97.5483584343082","98.3073827294079","98.8745615046704","100","100.5225593434","101.046862157429","102.049473947308","103.354270506569","106.232249257605","107.648663411313",
"Faroe Islands","FRO","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3125374925015","69.176052163604","72.0809248554913","75.4885538805137","79.2249730893434","83.2665330661323","85.7899807321773","88.3741648106904","90.6851768920734","92.7235688492752","94.457132780022","95.0722406447893","97.9160860246417","97.1478387810255","98.1959728469835","99.2848157879449","99.3783250961033","99.0164634156181","100","102.096994672052","103.510740883783","106.796647882052","112.141796918781","118.154413497407","122.411498788434","124.364736366491","133.222615977414","134.071170301118","138.125340693761","130.873264736738","136.170802217321","146.344235841899","160.080603406388","162.184994030254","163.496779353883","167.237288598627",
"Gabon","GAB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","5.50015696991988","5.68047664597181","5.75891951839408","4.58739362540849","6.12603265851551","5.93863075157559","6.18415905286948","6.56910654132143","6.99352830982659","7.34034611444425","7.30950201851865","7.78492413418918","7.21841764842126","9.7273702794744","16.0900887067403","16.7935868364982","19.2563554619104","21.1426464285229","21.7471303533104","25.8753915953805","35.3926457621606","39.0883694394873","45.6957224875357","47.0322502239004","52.68092558682","52.0086897035191","41.18577807832","41.5948695064601","42.682631248212","45.981155572587","53.0430064583134","47.0140839582503","47.1146315498614","46.8745915579392","68.6953903024075","69.6153009134435","79.0569991402757","79.8053027604374","65.6108112103813","78.202402368861","100.168943871362","100","100.855807814236","100.636829285193","108.451559387584","130.244328592559","143.097017734502","149.151970054441","179.696740910696","147.217390392974","171.602950348521","193.364311347594","187.67572144425","176.118791397535","174.619333032414","159.030764035844","152.240541659403","158.056590337168","169.399770472992","172.021206846481","156.2401435054","195.844628864474",
"United Kingdom","GBR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","5.11285909549597","5.28607235681164","5.4641709882093","5.55100475413454","5.73667540038079","6.0576165283841","6.35902511955859","6.53508906535915","6.79403913443319","7.20424170026596","7.56611778984866","8.17031953898208","8.75762268766458","9.49456599546232","10.9243728793278","13.7396633030339","15.8162165460629","17.9846979884567","20.0453032115003","22.8649840829188","27.3702535791726","30.5367901632708","32.8022459080724","34.482642476353","36.2171357555229","38.2133148641642","39.8699981395309","42.0391449480675","44.6174785326993","48.1582601862473","51.9561256011996","55.291234181375","57.1274446471271","58.6887630049278","59.506663411787","66.4393365034305","69.6419545539295","69.8545442440452","70.9374241045477","71.9506252132058","72.8945941116047","74.2180656205319","75.8679103752604","77.7788209483541","79.842482056245","82.246434928284","84.717256690012","86.6913144954835","89.5745077173531","91.284779439674","92.5933644470152","94.5602434007533","95.9562367587084","98.039721917447","99.2924704892535","100","101.878609518208","103.703422726442","105.505635647585","107.735406291823","114.127506118352","114.548926980147",
"Georgia","GEO","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","2.43984162671697E-05","2.44339640753762E-05","2.46392916107383E-05","2.46364868955763E-05","2.55141069538476E-05","2.54486640241122E-05","2.61421124918785E-05","2.58446346943288E-05","2.58627447655551E-05","2.63288417958814E-05","2.65623587738128E-05","2.66406437169806E-05","2.70237392612903E-05","2.71114420022422E-05","2.78535341627396E-05","2.81281935476006E-05","2.9085364828261E-05","3.01374174672076E-05","2.93389419591153E-05","2.95152877248107E-05","2.81254260823756E-05","2.99731239573726E-05","3.06737825558811E-05","2.98779461190339E-05","3.17533789066859E-05","3.88167441772957E-05","6.29726654059299E-05","0.000888112672592823","0.138051646381376","8.47857294162909","22.2753412299955","31.8612098191826","33.9438734412266","36.2984927672646","39.8291562675204","41.6932833825293","43.9347984419038","46.5354149518201","48.1289896711752","52.1871470625921","56.3290549413638","61.0882969204426","66.8698265212827","73.2863764023009","71.7209715897185","81.8976275077428","89.0343750327606","89.4478519545456","90.6520277982093","94.4883802122072","100","102.619318295711","111.332772503305","116.188116113359","122.221057924305","131.120313183212","144.565506933052",
"Ghana","GHA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.000428800693329726","0.000443683721616233","0.000452291850536164","0.00048280187165837","0.000530767350384182","0.000621032805503723","0.000671662597993859","0.000645613127261435","0.000727067018753216","0.000807312074030766","0.000830636567076741","0.000873680258428333","0.00100886095503849","0.00121953626444042","0.00151916088217095","0.00196675920867743","0.00251840861018832","0.00421205810471331","0.00729977867507249","0.0100700065901888","0.0152184117550328","0.0267286392201017","0.034183411475882","0.0762499324935903","0.103175632217482","0.124479764923054","0.176395041150227","0.245544537740975","0.32756342164908","0.420245235145503","0.551221330855228","0.661693577979511","0.735472960261668","0.96903867016872","1.26099962340083","1.80380107987828","2.52239471487487","3.01320650575056","3.52691196964755","4.01966266202157","5.11422138101728","6.89488812088818","8.4682040083135","10.8989517698868","12.4629678199109","14.3278912292839","25.8983197059726","30.7226298342309","36.6859755700703","42.4334091074604","49.4755069307102","56.3599357407842","64.929621067664","100","123.939960477707","140.365679509556","162.471336439182","179.818905635304","198.823030580624","215.685356907262","235.885527970895","262.274576944496",
"Gibraltar","GIB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","4.02175489367758","5.11808488008002","6.22633651042689","7.61577920583931","8.93172349220842","11.237775756617","14.1843445672058","14.2799126209079","14.4838300071981","15.3458117298727","15.5830531048715","15.8065338247978","16.3320442411056","17.0225100425418","18.0949492762898","18.412049929427","18.4917321956585","21.4338955934617","24.9751145133435","31.8160095113325","63.8253797977908","72.5176790905178","84.6318475945601","86.1307023654688","100.000010023331","108.99929083916","121.551617214546","126.814014069104","130.131337657449","133.999217553744","141.595564120372","156.259912061973","167.290431169657","183.020595942045","191.611469294846","213.646788264012",
"Gambia, The","GMB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","0.845794931763852","0.918107987994454","0.838360989155173","0.898123308373534","0.979575338289973","1.03015432341373","1.06267401533261","1.05156367141677","1.271731924752","1.43767495959737","1.60578503865762","1.96861861989645","2.09579841872975","2.31788899035431","2.31377277527529","2.34994923440645","2.69039621226098","2.76258201993643","3.01125877848605","4.19827020200618","5.89927448551907","6.99052298176383","7.66903358715927","8.72249593982751","9.76610187916806","22.8561817296246","23.3018843214609","24.5001423582006","25.4256098907415","26.433290501894","28.6453788059382","26.9355019277469","28.393203132218","27.7016882702573","28.3158298826428","28.8270545367166","31.8225731087191","35.925756968005","69.7642684609711","72.634234622266","73.5808068715274","76.8292706563346","78.7314449793226","82.2848355000658","86.9292638640972","90.9037771688135","94.3991730412781","100","105.211723106828","115.438683908243","124.466707882667","129.347941941404","138.339905653105","146.989202087314","150.206441416124","161.993045057931",
"Guinea-Bissau","GNB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","0.0289846704302818","0.0295085027463171","0.030976372369656","0.0342084170808374","0.0372613220754291","0.039945271762264","0.040549919505524","0.0417931140425091","0.0444410757083414","0.0463431599428427","0.051689694206205","0.0526289166876675","0.0613349475359495","0.0756303250334135","0.120556115120303","0.159512021560526","0.339592823803311","0.659704759956048","1.1844658495169","2.36008755687432","3.07392052879296","5.16093941208955","8.51457923092147","12.6917368943056","15.6424998213178","22.6393959697314","31.5216717201598","42.2826014245779","45.6968515260986","51.3203363522943","92.8383224251989","99.1227163047225","100.903767554884","95.8466464733881","94.517469985043","100","97.7272957119282","102.008758216045","114.73456150144","111.914204757717","115.232856006973","131.401839735687","130.284223992166","129.069780260838","128.87842509062","144.475277478011","153.283067821527","162.385930998352","170.911183674408","165.069673511912","165.238902528588","175.513978837146",
